Objectnummer,street,huisnummer,postcode,city,Country,Longitude,Latitude,maps_url,Province
11947049468,Kalslagerring,42,2151 TS,Nieuw-Vennep,Netherlands,4.6210372,52.2601801,"https://www.google.com/maps?q=52.2601801,4.6210372",North Holland
11947103769,Oddinkhem,4,2151 RA,Nieuw-Vennep,Netherlands,4.62015,52.2592361,"https://www.google.com/maps?q=52.2592361,4.62015",North Holland
11947103770,Oddinkhem,33,2151 RB,Nieuw-Vennep,Netherlands,4.6197886,52.2589752,"https://www.google.com/maps?q=52.2589752,4.6197886",North Holland
11947103771,Oetewaal,5,2151 RA,Nieuw-Vennep,Netherlands,4.619757,52.2593154,"https://www.google.com/maps?q=52.2593154,4.619757",North Holland
11947103772,Kalslagerring,52,2151 TS,Nieuw-Vennep,Netherlands,4.6204782,52.2604894,"https://www.google.com/maps?q=52.2604894,4.6204782",North Holland
11947103773,Oetewaal,26,2151 RB,Nieuw-Vennep,Netherlands,4.6192961,52.2590966,"https://www.google.com/maps?q=52.2590966,4.6192961",North Holland
11947103774,Oetewaal,14,2151 SL,Nieuw-Vennep,Netherlands,4.619527,52.2598059,"https://www.google.com/maps?q=52.2598059,4.619527",North Holland
11947103775,Oetewaal,12A,2151 SL,Nieuw-Vennep,Netherlands,4.6189788,52.2599045,"https://www.google.com/maps?q=52.2599045,4.6189788",North Holland
11947103776,Oetewaal,8,2151 SL,Nieuw-Vennep,Netherlands,4.6193216,52.2602077,"https://www.google.com/maps?q=52.2602077,4.6193216",North Holland
11947103777,Oetewaal,17,2151 RA,Nieuw-Vennep,Netherlands,4.6187808,52.2595244,"https://www.google.com/maps?q=52.2595244,4.6187808",North Holland
11947103778,Oetewaal,7,2151 RA,Nieuw-Vennep,Netherlands,4.6195997,52.2593659,"https://www.google.com/maps?q=52.2593659,4.6195997",North Holland
11947103779,Oetewaal,23,2151 RA,Nieuw-Vennep,Netherlands,4.6189995,52.2591482,"https://www.google.com/maps?q=52.2591482,4.6189995",North Holland
11947103780,Oddinkhem,33,2151 RB,Nieuw-Vennep,Netherlands,4.6198913,52.2589018,"https://www.google.com/maps?q=52.2589018,4.6198913",North Holland
11947103781,Oddinkhem,34,2151 RB,Nieuw-Vennep,Netherlands,4.6199333,52.2589636,"https://www.google.com/maps?q=52.2589636,4.6199333",North Holland
11947103782,Oetewaal,22,2151 SM,Nieuw-Vennep,Netherlands,4.6198519,52.2600711,"https://www.google.com/maps?q=52.2600711,4.6198519",North Holland
11947103783,Oetewaal,12,2151 RA,Nieuw-Vennep,Netherlands,4.6191734,52.2594231,"https://www.google.com/maps?q=52.2594231,4.6191734",North Holland
11947103784,Kalslagerring,46,2151 TS,Nieuw-Vennep,Netherlands,4.6208351,52.2603044,"https://www.google.com/maps?q=52.2603044,4.6208351",North Holland
11947103785,Oddinkhem,30,2151 RB,Nieuw-Vennep,Netherlands,4.6198127,52.2587252,"https://www.google.com/maps?q=52.2587252,4.6198127",North Holland
11947103786,Kalslagerring,58,2151 TS,Nieuw-Vennep,Netherlands,4.6200758,52.2607232,"https://www.google.com/maps?q=52.2607232,4.6200758",North Holland
11947103787,Oddinkhem,30,2151 RB,Nieuw-Vennep,Netherlands,4.619783,52.2587481,"https://www.google.com/maps?q=52.2587481,4.619783",North Holland
11947103788,Kalslagerring,54,2151 TS,Nieuw-Vennep,Netherlands,4.6203925,52.2604891,"https://www.google.com/maps?q=52.2604891,4.6203925",North Holland
11947103789,Oetewaal,21,2151 SM,Nieuw-Vennep,Netherlands,4.6197664,52.2600125,"https://www.google.com/maps?q=52.2600125,4.6197664",North Holland
11947103790,Oetewaal,5,2151 SL,Nieuw-Vennep,Netherlands,4.6194926,52.2603645,"https://www.google.com/maps?q=52.2603645,4.6194926",North Holland
11947103791,Oddinkhem,3,2151 RA,Nieuw-Vennep,Netherlands,4.6199742,52.2592728,"https://www.google.com/maps?q=52.2592728,4.6199742",North Holland
11947103792,Oetewaal,14,2151 RA,Nieuw-Vennep,Netherlands,4.618875,52.259686,"https://www.google.com/maps?q=52.259686,4.618875",North Holland
11947103793,Oetewaal,16,2151 RA,Nieuw-Vennep,Netherlands,4.6188986,52.2594777,"https://www.google.com/maps?q=52.2594777,4.6188986",North Holland
11947103794,Oetewaal,18,2151 RA,Nieuw-Vennep,Netherlands,4.6187342,52.2594758,"https://www.google.com/maps?q=52.2594758,4.6187342",North Holland
11947103795,Kalslagerring,58,2151 TS,Nieuw-Vennep,Netherlands,4.6201679,52.2606089,"https://www.google.com/maps?q=52.2606089,4.6201679",North Holland
11947103796,Oetewaal,8,2151 RA,Nieuw-Vennep,Netherlands,4.6194545,52.2593168,"https://www.google.com/maps?q=52.2593168,4.6194545",North Holland
11947103797,Oetewaal,17,2151 RA,Nieuw-Vennep,Netherlands,4.6188658,52.2594605,"https://www.google.com/maps?q=52.2594605,4.6188658",North Holland
11947103798,Oddinkhem,33,2151 RB,Nieuw-Vennep,Netherlands,4.6199343,52.25887,"https://www.google.com/maps?q=52.25887,4.6199343",North Holland
11947103799,Oddinkhem,32,2151 RB,Nieuw-Vennep,Netherlands,4.6199123,52.2588446,"https://www.google.com/maps?q=52.2588446,4.6199123",North Holland
11947103800,Kalslagerring,46,2151 TS,Nieuw-Vennep,Netherlands,4.6207737,52.2602628,"https://www.google.com/maps?q=52.2602628,4.6207737",North Holland
11947103801,Oetewaal,19,2151 SL,Nieuw-Vennep,Netherlands,4.6199161,52.2596579,"https://www.google.com/maps?q=52.2596579,4.6199161",North Holland
11947103802,Oetewaal,2,2151 SL,Nieuw-Vennep,Netherlands,4.6196087,52.2605046,"https://www.google.com/maps?q=52.2605046,4.6196087",North Holland
11947103803,Oetewaal,10,2151 RA,Nieuw-Vennep,Netherlands,4.6193548,52.2594615,"https://www.google.com/maps?q=52.2594615,4.6193548",North Holland
11947103804,Oetewaal,21,2151 RA,Nieuw-Vennep,Netherlands,4.6186524,52.2593065,"https://www.google.com/maps?q=52.2593065,4.6186524",North Holland
11947103805,Kalslagerring,54,2151 TS,Nieuw-Vennep,Netherlands,4.6203473,52.2605796,"https://www.google.com/maps?q=52.2605796,4.6203473",North Holland
11947103806,Oetewaal,14,2151 SL,Nieuw-Vennep,Netherlands,4.6195556,52.2598389,"https://www.google.com/maps?q=52.2598389,4.6195556",North Holland
11947103807,Oetewaal,12B,2151 SL,Nieuw-Vennep,Netherlands,4.6191295,52.2598654,"https://www.google.com/maps?q=52.2598654,4.6191295",North Holland
11947103808,Oetewaal,12,2151 RA,Nieuw-Vennep,Netherlands,4.6191791,52.2595188,"https://www.google.com/maps?q=52.2595188,4.6191791",North Holland
11947103809,Kalslagerring,58,2151 TS,Nieuw-Vennep,Netherlands,4.6201285,52.260632,"https://www.google.com/maps?q=52.260632,4.6201285",North Holland
11947103810,Oetewaal,15,2151 SL,Nieuw-Vennep,Netherlands,4.6196058,52.2597807,"https://www.google.com/maps?q=52.2597807,4.6196058",North Holland
11947103811,Oetewaal,21,2151 SM,Nieuw-Vennep,Netherlands,4.6198071,52.2600623,"https://www.google.com/maps?q=52.2600623,4.6198071",North Holland
11947103812,Kalslagerring,50,2151 TS,Nieuw-Vennep,Netherlands,4.6205706,52.2604419,"https://www.google.com/maps?q=52.2604419,4.6205706",North Holland
11947103813,Kalslagerring,48,2151 TS,Nieuw-Vennep,Netherlands,4.6207323,52.2603684,"https://www.google.com/maps?q=52.2603684,4.6207323",North Holland
11947103814,Oddinkhem,32,2151 RB,Nieuw-Vennep,Netherlands,4.6198603,52.258854,"https://www.google.com/maps?q=52.258854,4.6198603",North Holland
11947103815,Oetewaal,9,2151 SL,Nieuw-Vennep,Netherlands,4.6192869,52.260153,"https://www.google.com/maps?q=52.260153,4.6192869",North Holland
11947103816,Oetewaal,12,2151 SL,Nieuw-Vennep,Netherlands,4.6191589,52.2600091,"https://www.google.com/maps?q=52.2600091,4.6191589",North Holland
11947103817,Kalslagerring,54,2151 TS,Nieuw-Vennep,Netherlands,4.6203419,52.2605138,"https://www.google.com/maps?q=52.2605138,4.6203419",North Holland
11947103818,Oetewaal,10,2151 SL,Nieuw-Vennep,Netherlands,4.6192226,52.2601181,"https://www.google.com/maps?q=52.2601181,4.6192226",North Holland
12033860600,Kalslagerring,64,2151 TS,Nieuw-Vennep,Netherlands,4.6193691,52.2611589,"https://www.google.com/maps?q=52.2611589,4.6193691",North Holland
12033860601,Kalslagerring,70,2151 TS,Nieuw-Vennep,Netherlands,4.618804,52.2614152,"https://www.google.com/maps?q=52.2614152,4.618804",North Holland
12033860602,Kalslagerring,68,2151 TS,Nieuw-Vennep,Netherlands,4.6190901,52.2613554,"https://www.google.com/maps?q=52.2613554,4.6190901",North Holland
12033860603,Smedenweg,56,2151 DD,Nieuw-Vennep,Netherlands,4.6181544,52.2614838,"https://www.google.com/maps?q=52.2614838,4.6181544",North Holland
12033860604,Smedenweg,56,2151 DD,Nieuw-Vennep,Netherlands,4.6180597,52.2614612,"https://www.google.com/maps?q=52.2614612,4.6180597",North Holland
12033860605,Kalslagerring,62,2151 TS,Nieuw-Vennep,Netherlands,4.6195474,52.2610649,"https://www.google.com/maps?q=52.2610649,4.6195474",North Holland
12033860606,Kalslagerring,70,2151 TS,Nieuw-Vennep,Netherlands,4.6188919,52.2614465,"https://www.google.com/maps?q=52.2614465,4.6188919",North Holland
12033860607,Kalslagerring,64,2151 TS,Nieuw-Vennep,Netherlands,4.6193029,52.2611283,"https://www.google.com/maps?q=52.2611283,4.6193029",North Holland
12033860608,Kalslagerring,68,2151 TS,Nieuw-Vennep,Netherlands,4.6189661,52.2613288,"https://www.google.com/maps?q=52.2613288,4.6189661",North Holland
12059855292,Seoellaan,20,2152 KK,Nieuw-Vennep,Netherlands,4.6423321,52.2734438,"https://www.google.com/maps?q=52.2734438,4.6423321",North Holland
12059855293,Seoellaan,32,2152 KK,Nieuw-Vennep,Netherlands,4.6427763,52.2732805,"https://www.google.com/maps?q=52.2732805,4.6427763",North Holland
12059855294,Seoellaan,24,2152 KK,Nieuw-Vennep,Netherlands,4.6421228,52.2732755,"https://www.google.com/maps?q=52.2732755,4.6421228",North Holland
12059855295,Seoellaan,22,2152 KK,Nieuw-Vennep,Netherlands,4.6422427,52.2733296,"https://www.google.com/maps?q=52.2733296,4.6422427",North Holland
12059855296,Seoellaan,32,2152 KK,Nieuw-Vennep,Netherlands,4.6427297,52.2733029,"https://www.google.com/maps?q=52.2733029,4.6427297",North Holland
12059855297,Seoellaan,24,2152 KK,Nieuw-Vennep,Netherlands,4.6420986,52.2732504,"https://www.google.com/maps?q=52.2732504,4.6420986",North Holland
12059855298,Seoellaan,22,2152 KK,Nieuw-Vennep,Netherlands,4.6421976,52.2733575,"https://www.google.com/maps?q=52.2733575,4.6421976",North Holland
12059855299,Seoellaan,30,2152 KK,Nieuw-Vennep,Netherlands,4.6426477,52.2732376,"https://www.google.com/maps?q=52.2732376,4.6426477",North Holland
12059855300,Seoellaan,18,2152 KK,Nieuw-Vennep,Netherlands,4.642405,52.273493,"https://www.google.com/maps?q=52.273493,4.642405",North Holland
12262920132,Steve Bikostraat,83,2131 RZ,Hoofddorp,Netherlands,4.6815234,52.3083032,"https://www.google.com/maps?q=52.3083032,4.6815234",North Holland
12262920133,Liniepad,,2131 PZ,Hoofddorp,Netherlands,4.6815722,52.3079769,"https://www.google.com/maps?q=52.3079769,4.6815722",North Holland
12262920134,Steve Bikostraat,83,2131 RZ,Hoofddorp,Netherlands,4.6816707,52.3081406,"https://www.google.com/maps?q=52.3081406,4.6816707",North Holland
12262920135,Steve Bikostraat,83,2131 RZ,Hoofddorp,Netherlands,4.681902,52.3082166,"https://www.google.com/maps?q=52.3082166,4.681902",North Holland
12262920136,Steve Bikostraat,83,2131 RZ,Hoofddorp,Netherlands,4.6818367,52.3080588,"https://www.google.com/maps?q=52.3080588,4.6818367",North Holland
12262920137,Liniepad,,2131 PZ,Hoofddorp,Netherlands,4.6816834,52.307934,"https://www.google.com/maps?q=52.307934,4.6816834",North Holland
12480100326,Rijksweg,501,1991 AS,Velserbroek,Netherlands,4.6472157,52.4302572,"https://www.google.com/maps?q=52.4302572,4.6472157",North Holland
237804824,Seinpostweg,,1976 BT,IJmuiden,Netherlands,4.5761133,52.4642468,"https://www.google.com/maps?q=52.4642468,4.5761133",North Holland
237804966,Seinpostweg,,1976 BT,IJmuiden,Netherlands,4.5774409,52.4643429,"https://www.google.com/maps?q=52.4643429,4.5774409",North Holland
308383576,Provincialeweg,,1561 XE,Krommenie,Netherlands,4.7666826,52.4939348,"https://www.google.com/maps?q=52.4939348,4.7666826",North Holland
466653881,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.7496281,52.3267541,"https://www.google.com/maps?q=52.3267541,4.7496281",North Holland
466653882,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.7496287,52.3268085,"https://www.google.com/maps?q=52.3268085,4.7496287",North Holland
466653883,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.7500833,52.3268085,"https://www.google.com/maps?q=52.3268085,4.7500833",North Holland
466653884,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.7500833,52.326859,"https://www.google.com/maps?q=52.326859,4.7500833",North Holland
466653885,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.7496287,52.3268604,"https://www.google.com/maps?q=52.3268604,4.7496287",North Holland
466653886,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.7496287,52.3269179,"https://www.google.com/maps?q=52.3269179,4.7496287",North Holland
466653887,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.7500833,52.3269179,"https://www.google.com/maps?q=52.3269179,4.7500833",North Holland
466653888,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.7499707,52.3269741,"https://www.google.com/maps?q=52.3269741,4.7499707",North Holland
466653889,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.7504208,52.3269741,"https://www.google.com/maps?q=52.3269741,4.7504208",North Holland
466653890,,,1171 VM,Badhoevedorp,Netherlands,4.7508686,52.3269741,"https://www.google.com/maps?q=52.3269741,4.7508686",North Holland
466653891,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.7498548,52.327033,"https://www.google.com/maps?q=52.327033,4.7498548",North Holland
466653892,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.7503049,52.327033,"https://www.google.com/maps?q=52.327033,4.7503049",North Holland
466653893,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.7507527,52.327033,"https://www.google.com/maps?q=52.327033,4.7507527",North Holland
466653894,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.749763,52.3270849,"https://www.google.com/maps?q=52.3270849,4.749763",North Holland
466653895,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.750213,52.3270849,"https://www.google.com/maps?q=52.3270849,4.750213",North Holland
466653896,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.7506609,52.3270849,"https://www.google.com/maps?q=52.3270849,4.7506609",North Holland
466653897,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.7496711,52.3271425,"https://www.google.com/maps?q=52.3271425,4.7496711",North Holland
466653898,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.7501212,52.3271425,"https://www.google.com/maps?q=52.3271425,4.7501212",North Holland
466653899,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.7505689,52.3271425,"https://www.google.com/maps?q=52.3271425,4.7505689",North Holland
466653900,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.7504622,52.3272001,"https://www.google.com/maps?q=52.3272001,4.7504622",North Holland
466653901,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.7500075,52.3272001,"https://www.google.com/maps?q=52.3272001,4.7500075",North Holland
466653902,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.7503565,52.3272575,"https://www.google.com/maps?q=52.3272575,4.7503565",North Holland
466653903,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.7499019,52.3272575,"https://www.google.com/maps?q=52.3272575,4.7499019",North Holland
466653904,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.7502647,52.3273095,"https://www.google.com/maps?q=52.3273095,4.7502647",North Holland
466653905,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.7498101,52.3273095,"https://www.google.com/maps?q=52.3273095,4.7498101",North Holland
466653906,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.7501636,52.3273684,"https://www.google.com/maps?q=52.3273684,4.7501636",North Holland
466653907,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.749709,52.3273684,"https://www.google.com/maps?q=52.3273684,4.749709",North Holland
466653908,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.7500557,52.3274246,"https://www.google.com/maps?q=52.3274246,4.7500557",North Holland
466653909,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.749957,52.327478,"https://www.google.com/maps?q=52.327478,4.749957",North Holland
466653910,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.7498537,52.3275326,"https://www.google.com/maps?q=52.3275326,4.7498537",North Holland
466653911,Zonnekruidweg,80,1171 VM,Badhoevedorp,Netherlands,4.7497435,52.3275916,"https://www.google.com/maps?q=52.3275916,4.7497435",North Holland
632286812,Prins Bernhardlaan,,1111 ES,Diemen,Netherlands,4.9684739,52.3390474,"https://www.google.com/maps?q=52.3390474,4.9684739",North Holland
632286813,Weesperstraat,100B,1112 AP,Diemen,Netherlands,4.9697964,52.3339156,"https://www.google.com/maps?q=52.3339156,4.9697964",North Holland
632286816,Weesperstraat,100B,1112 AP,Diemen,Netherlands,4.9697974,52.3337384,"https://www.google.com/maps?q=52.3337384,4.9697974",North Holland
632286818,Onoribo,3,1112 WS,Diemen,Netherlands,4.9750262,52.3340209,"https://www.google.com/maps?q=52.3340209,4.9750262",North Holland
632286822,Slagbaai,5,1112 WV,Diemen,Netherlands,4.9757609,52.333695,"https://www.google.com/maps?q=52.333695,4.9757609",North Holland
632286826,Het Tolhek,12,1111 RS,Diemen,Netherlands,4.9761824,52.3355331,"https://www.google.com/maps?q=52.3355331,4.9761824",North Holland
632286830,Mariënburg,420,1112 WM,Diemen,Netherlands,4.9755651,52.3341928,"https://www.google.com/maps?q=52.3341928,4.9755651",North Holland
632286834,Mariënburg,418,1112 WM,Diemen,Netherlands,4.9753084,52.3342864,"https://www.google.com/maps?q=52.3342864,4.9753084",North Holland
632286838,Mariënburg,414,1112 WM,Diemen,Netherlands,4.9751551,52.3343304,"https://www.google.com/maps?q=52.3343304,4.9751551",North Holland
632286842,Mariënburg,408,1112 WM,Diemen,Netherlands,4.9749318,52.3343885,"https://www.google.com/maps?q=52.3343885,4.9749318",North Holland
632286846,Mariënburg,400,1112 WM,Diemen,Netherlands,4.9746252,52.3344862,"https://www.google.com/maps?q=52.3344862,4.9746252",North Holland
632286849,Bantaskine,6,1112 WL,Diemen,Netherlands,4.9736795,52.3343081,"https://www.google.com/maps?q=52.3343081,4.9736795",North Holland
632286853,Bantaskine,10,1112 WL,Diemen,Netherlands,4.9735416,52.3341628,"https://www.google.com/maps?q=52.3341628,4.9735416",North Holland
632286855,Ma Retraite,22,1112 WR,Diemen,Netherlands,4.9740896,52.3337124,"https://www.google.com/maps?q=52.3337124,4.9740896",North Holland
632286856,Ma Retraite,24,1112 WR,Diemen,Netherlands,4.9741013,52.3336568,"https://www.google.com/maps?q=52.3336568,4.9741013",North Holland
632286857,Ma Retraite,22,1112 WR,Diemen,Netherlands,4.9741485,52.3336932,"https://www.google.com/maps?q=52.3336932,4.9741485",North Holland
632286858,Ma Retraite,32,1112 WR,Diemen,Netherlands,4.9738093,52.3333319,"https://www.google.com/maps?q=52.3333319,4.9738093",North Holland
632286859,Leliëndaal,408,1112 WH,Diemen,Netherlands,4.9735998,52.3331621,"https://www.google.com/maps?q=52.3331621,4.9735998",North Holland
632286862,Leliëndaal,410,1112 WH,Diemen,Netherlands,4.9736522,52.333126,"https://www.google.com/maps?q=52.333126,4.9736522",North Holland
632286871,Visseringweg,23G,1112 AS,Diemen,Netherlands,4.9705363,52.3328165,"https://www.google.com/maps?q=52.3328165,4.9705363",North Holland
632286873,Visseringweg,23G,1112 AS,Diemen,Netherlands,4.9705915,52.3328406,"https://www.google.com/maps?q=52.3328406,4.9705915",North Holland
632286874,Visseringweg,23G,1112 AS,Diemen,Netherlands,4.9706066,52.3328628,"https://www.google.com/maps?q=52.3328628,4.9706066",North Holland
632286875,Visseringweg,23G,1112 AS,Diemen,Netherlands,4.9705267,52.332905,"https://www.google.com/maps?q=52.332905,4.9705267",North Holland
632286876,Visseringweg,23F,1112 AS,Diemen,Netherlands,4.9701966,52.332933,"https://www.google.com/maps?q=52.332933,4.9701966",North Holland
632286877,Visseringweg,21,1112 AS,Diemen,Netherlands,4.970199,52.3329584,"https://www.google.com/maps?q=52.3329584,4.970199",North Holland
632286878,Visseringweg,21,1112 AS,Diemen,Netherlands,4.9701599,52.3329936,"https://www.google.com/maps?q=52.3329936,4.9701599",North Holland
677095387,Schervenweg,38,1771 RT,Wieringerwerf,Netherlands,5.0934249,52.8229792,"https://www.google.com/maps?q=52.8229792,5.0934249",North Holland
677095395,Hoornseweg,4,1775 RB,Middenmeer,Netherlands,5.020786,52.8249561,"https://www.google.com/maps?q=52.8249561,5.020786",North Holland
677095414,Zuiderdijkweg,14,1771 SH,Wieringerwerf,Netherlands,5.1053107,52.8028106,"https://www.google.com/maps?q=52.8028106,5.1053107",North Holland
681984560,Langereis,54,1733 ME,Hoogwoud,Netherlands,4.9124816,52.7227577,"https://www.google.com/maps?q=52.7227577,4.9124816",North Holland
682001141,Zwinweg,,1761 JJ,Anna Paulowna,Netherlands,4.8734937,52.8579629,"https://www.google.com/maps?q=52.8579629,4.8734937",North Holland
682054155,Moerbeek,10a,1735 ER,'t Veld,Netherlands,4.8399352,52.7600872,"https://www.google.com/maps?q=52.7600872,4.8399352",North Holland
684637501,Spanbroekerweg,120a,1715 GT,Spanbroek,Netherlands,4.9578546,52.6976313,"https://www.google.com/maps?q=52.6976313,4.9578546",North Holland
692253272,Dijkgraaf,5,2064 SG,Spaarndam,Netherlands,4.6791512,52.4103152,"https://www.google.com/maps?q=52.4103152,4.6791512",North Holland
692253278,Rijnland,,2064 SE,Spaarndam,Netherlands,4.6791097,52.4090243,"https://www.google.com/maps?q=52.4090243,4.6791097",North Holland
692253279,Rijnland,,2064 SE,Spaarndam,Netherlands,4.6791613,52.4091117,"https://www.google.com/maps?q=52.4091117,4.6791613",North Holland
692253280,Rijnland,,2064 SE,Spaarndam,Netherlands,4.6792265,52.4090476,"https://www.google.com/maps?q=52.4090476,4.6792265",North Holland
692253281,Heemraad,2,2064 SJ,Spaarndam,Netherlands,4.6783454,52.4095584,"https://www.google.com/maps?q=52.4095584,4.6783454",North Holland
692253282,Gemaal,5,2064 SM,Spaarndam,Netherlands,4.6767139,52.4087117,"https://www.google.com/maps?q=52.4087117,4.6767139",North Holland
692490207,Smeet,1,1551 NG,Westzaan,Netherlands,4.7698607,52.4337577,"https://www.google.com/maps?q=52.4337577,4.7698607",North Holland
692490208,Smeet,1,1551 NG,Westzaan,Netherlands,4.7695687,52.4332139,"https://www.google.com/maps?q=52.4332139,4.7695687",North Holland
692490209,Smeet,1,1551 NG,Westzaan,Netherlands,4.7697525,52.4331575,"https://www.google.com/maps?q=52.4331575,4.7697525",North Holland
692490210,Smeet,1,1551 NG,Westzaan,Netherlands,4.7697069,52.4336146,"https://www.google.com/maps?q=52.4336146,4.7697069",North Holland
692490211,Smeet,1,1551 NG,Westzaan,Netherlands,4.7698159,52.4339277,"https://www.google.com/maps?q=52.4339277,4.7698159",North Holland
692490212,Smeet,1,1551 NG,Westzaan,Netherlands,4.7701571,52.4343312,"https://www.google.com/maps?q=52.4343312,4.7701571",North Holland
692490213,Smeet,1,1551 NG,Westzaan,Netherlands,4.7699662,52.4343602,"https://www.google.com/maps?q=52.4343602,4.7699662",North Holland
692490215,Smeet,1,1551 NG,Westzaan,Netherlands,4.7699561,52.4337487,"https://www.google.com/maps?q=52.4337487,4.7699561",North Holland
692490216,Smeet,1,1551 NG,Westzaan,Netherlands,4.7710065,52.4333273,"https://www.google.com/maps?q=52.4333273,4.7710065",North Holland
692490217,Smeet,1,1551 NG,Westzaan,Netherlands,4.7701694,52.4334365,"https://www.google.com/maps?q=52.4334365,4.7701694",North Holland
692490218,Smeet,1,1551 NG,Westzaan,Netherlands,4.7706204,52.4334729,"https://www.google.com/maps?q=52.4334729,4.7706204",North Holland
692490219,Smeet,1,1551 NG,Westzaan,Netherlands,4.7706708,52.4336278,"https://www.google.com/maps?q=52.4336278,4.7706708",North Holland
692490220,Smeet,1,1551 NG,Westzaan,Netherlands,4.7714258,52.4335502,"https://www.google.com/maps?q=52.4335502,4.7714258",North Holland
692490221,Smeet,1,1551 NG,Westzaan,Netherlands,4.7712092,52.4329724,"https://www.google.com/maps?q=52.4329724,4.7712092",North Holland
692490222,Smeet,1,1551 NG,Westzaan,Netherlands,4.7713969,52.4329442,"https://www.google.com/maps?q=52.4329442,4.7713969",North Holland
692490223,Smeet,1,1551 NG,Westzaan,Netherlands,4.7715469,52.4333822,"https://www.google.com/maps?q=52.4333822,4.7715469",North Holland
692490224,Smeet,1,1551 NG,Westzaan,Netherlands,4.7716528,52.4336854,"https://www.google.com/maps?q=52.4336854,4.7716528",North Holland
692490225,Smeet,1,1551 NG,Westzaan,Netherlands,4.7718033,52.4341227,"https://www.google.com/maps?q=52.4341227,4.7718033",North Holland
692490226,Smeet,1,1551 NG,Westzaan,Netherlands,4.7716085,52.4341453,"https://www.google.com/maps?q=52.4341453,4.7716085",North Holland
692490227,Smeet,1,1551 NG,Westzaan,Netherlands,4.7714985,52.4335511,"https://www.google.com/maps?q=52.4335511,4.7714985",North Holland
692490228,Smeet,1,1551 NG,Westzaan,Netherlands,4.7719311,52.4338807,"https://www.google.com/maps?q=52.4338807,4.7719311",North Holland
692490229,Smeet,1,1551 NG,Westzaan,Netherlands,4.7719615,52.4338154,"https://www.google.com/maps?q=52.4338154,4.7719615",North Holland
692490230,Smeet,1,1551 NG,Westzaan,Netherlands,4.7696482,52.4341175,"https://www.google.com/maps?q=52.4341175,4.7696482",North Holland
692490231,Smeet,1,1551 NG,Westzaan,Netherlands,4.7696866,52.4341706,"https://www.google.com/maps?q=52.4341706,4.7696866",North Holland
692490232,Smeet,1,1551 NG,Westzaan,Netherlands,4.7724671,52.4337878,"https://www.google.com/maps?q=52.4337878,4.7724671",North Holland
692490239,Smeet,1,1551 NG,Westzaan,Netherlands,4.7731282,52.4332143,"https://www.google.com/maps?q=52.4332143,4.7731282",North Holland
692490243,Smeet,1,1551 NG,Westzaan,Netherlands,4.7734757,52.4330444,"https://www.google.com/maps?q=52.4330444,4.7734757",North Holland
692490244,Smeet,1,1551 NG,Westzaan,Netherlands,4.7717048,52.4330645,"https://www.google.com/maps?q=52.4330645,4.7717048",North Holland
692490245,Smeet,1,1551 NG,Westzaan,Netherlands,4.7716725,52.4331353,"https://www.google.com/maps?q=52.4331353,4.7716725",North Holland
692490246,Smeet,1,1551 NG,Westzaan,Netherlands,4.7693558,52.4333683,"https://www.google.com/maps?q=52.4333683,4.7693558",North Holland
692490247,Smeet,1,1551 NG,Westzaan,Netherlands,4.7694258,52.4334246,"https://www.google.com/maps?q=52.4334246,4.7694258",North Holland
692490251,Smeet,1,1551 NG,Westzaan,Netherlands,4.7711603,52.4337022,"https://www.google.com/maps?q=52.4337022,4.7711603",North Holland
